Date,Close,Open,High,Low,Volume
2020-11-10,916.5,917.45,929.66,916.5,137870.0
2020-11-11,916.68,916.98,919.95,910.39,114390.0
2020-11-12,923.0,916.89,923.0,916.21,85350.0
2020-11-13,931.2,923.04,931.2,923.0,122990.0
2020-11-16,915.97,931.4,939.1,915.23,173010.0
2020-11-17,934.65,916.25,934.65,916.25,129180.0
2020-11-18,937.67,935.24,939.62,931.18,153570.0
2020-11-19,944.92,938.6,945.06,936.32,166090.0
2020-11-20,950.89,944.85,950.89,942.28,125700.0
2020-11-23,960.03,950.98,961.35,946.14,164650.0
2020-11-24,959.61,959.99,964.53,948.67,184870.0
2020-11-25,960.63,959.68,963.81,957.09,175120.0
2020-11-26,964.16,960.29,964.16,953.46,156140.0
2020-11-27,971.11,964.32,971.11,963.69,142660.0
2020-11-30,965.89,971.39,975.46,965.89,168720.0
2020-12-01,976.35,963.57,976.44,951.92,213410.0
2020-12-02,979.95,976.27,981.28,973.58,187860.0
2020-12-03,985.44,980.17,986.4,978.16,183520.0
2020-12-04,984.34,985.91,988.68,983.03,182020.0
2020-12-07,992.01,984.25,992.59,984.07,148300.0
2020-12-08,993.61,992.01,996.64,988.71,153450.0
2020-12-09,1004.03,993.61,1004.61,993.61,180900.0
2020-12-10,994.28,1004.42,1008.6,994.28,173560.0
2020-12-11,1008.65,994.34,1008.65,994.29,127660.0
2020-12-14,1024.28,1008.86,1024.28,1008.86,160380.0
2020-12-15,1013.02,1024.4,1025.34,1009.8,173340.0
2020-12-16,1029.72,1013.66,1029.72,1013.66,178530.0
2020-12-17,1016.95,1028.63,1028.63,1015.86,226640.0
2020-12-18,1036.65,1016.95,1037.98,1016.95,183610.0
2020-12-21,1049.71,1038.0,1052.85,1038.0,187660.0
2020-12-22,1052.23,1051.17,1053.81,1043.8,204620.0
2020-12-23,1045.7,1053.89,1058.91,1043.88,203330.0
2020-12-24,1033.95,1045.97,1051.56,1013.9,212710.0
2020-12-25,1052.13,1033.86,1052.16,1026.05,161860.0
2020-12-28,1054.23,1053.37,1063.09,1047.45,190250.0
2020-12-29,1058.39,1054.23,1062.61,1050.05,153420.0
2020-12-30,1059.16,1059.2,1069.5,1055.25,173020.0
2020-12-31,1070.77,1059.16,1074.02,1058.9,136030.0
2021-01-04,1091.87,1072.44,1097.61,1072.44,233730.0
2021-01-05,1104.3,1090.71,1106.29,1086.07,191640.0
2021-01-06,1113.72,1105.74,1125.63,1104.99,225230.0
2021-01-07,1130.59,1113.88,1130.59,1113.88,215400.0
2021-01-08,1147.86,1131.0,1156.38,1131.0,220090.0
2021-01-11,1163.4,1148.06,1165.99,1148.06,222790.0
2021-01-12,1169.03,1163.44,1169.38,1155.9,202520.0
2021-01-13,1164.57,1169.16,1178.44,1161.87,187360.0
2021-01-14,1168.99,1165.22,1169.97,1156.58,229620.0
2021-01-15,1182.2,1169.27,1185.46,1169.27,211720.0
2021-01-18,1173.34,1183.25,1188.53,1171.96,199290.0
2021-01-19,1107.32,1173.27,1173.61,1098.47,324710.0
2021-01-20,1116.21,1108.92,1121.97,1073.13,262600.0
2021-01-21,1151.3,1116.21,1152.9,1114.26,204600.0
2021-01-22,1156.58,1151.3,1164.45,1147.88,210390.0
2021-01-25,1154.29,1156.55,1164.7,1149.26,198480.0
2021-01-26,1125.09,1153.94,1155.32,1107.54,236710.0
2021-01-27,1083.63,1122.92,1125.25,1073.74,241010.0
2021-01-28,1010.75,1080.83,1080.83,1008.53,282130.0
2021-01-29,1048.31,1009.96,1070.05,978.85,242650.0
2021-02-01,1029.86,1048.01,1068.93,1029.21,175340.0
2021-02-02,1079.7,1029.55,1079.87,1025.18,162840.0
2021-02-03,1117.98,1080.23,1122.04,1080.23,204900.0
2021-02-04,1117.74,1117.52,1126.64,1103.11,155640.0
2021-02-05,1135.5,1117.92,1135.5,1117.92,139780.0
2021-02-08,1092.59,1135.5,1136.38,1077.4,228470.0
2021-02-09,1129.49,1092.67,1129.49,1089.85,173190.0
2021-02-17,1174.91,1130.19,1174.91,1130.19,174120.0
2021-02-18,1187.94,1174.8,1187.94,1162.48,183250.0
2021-02-19,1180.59,1186.7,1188.61,1168.18,166180.0
2021-02-22,1180.55,1180.48,1190.48,1172.71,175260.0
2021-02-23,1182.47,1180.38,1191.74,1174.18,195050.0
2021-02-24,1167.18,1182.76,1192.04,1161.13,178720.0
2021-02-25,1169.82,1168.22,1175.19,1158.06,158380.0
2021-02-26,1173.6,1169.37,1175.4,1153.41,178990.0
2021-03-01,1191.83,1173.72,1192.85,1173.72,191030.0
2021-03-02,1194.71,1192.6,1203.84,1188.01,169420.0
2021-03-03,1195.6,1194.78,1198.36,1189.14,154440.0
2021-03-04,1174.29,1195.62,1200.42,1164.63,183130.0
2021-03-05,1173.83,1174.36,1174.8,1157.45,205210.0
2021-03-08,1170.0,1175.19,1186.29,1164.78,164930.0
2021-03-09,1163.0,1169.89,1169.89,1150.18,159980.0
2021-03-10,1172.26,1163.43,1173.58,1154.29,156010.0
2021-03-11,1188.71,1172.94,1190.47,1172.94,167310.0
2021-03-12,1187.81,1188.74,1193.97,1184.64,147250.0
2021-03-15,1190.86,1187.84,1194.29,1184.32,149680.0
2021-03-16,1187.84,1191.08,1192.15,1177.05,163860.0
2021-03-17,1193.45,1188.31,1193.45,1183.83,193600.0
2021-03-18,1211.54,1193.71,1211.54,1193.71,155170.0
2021-03-19,1203.36,1211.08,1211.08,1201.17,171420.0
2021-03-22,1198.54,1204.0,1207.28,1194.79,161300.0
2021-03-23,1186.98,1198.49,1198.49,1182.22,155690.0
2021-03-24,1165.61,1186.04,1186.04,1157.69,190250.0
2021-03-25,1164.64,1165.8,1175.86,1159.25,165900.0
2021-03-26,1167.19,1164.38,1170.75,1143.08,172710.0
2021-03-29,1180.07,1167.3,1182.06,1167.3,145670.0
2021-03-30,1190.86,1180.21,1192.9,1175.9,217510.0
2021-03-31,1196.24,1190.86,1203.18,1189.47,171900.0
2021-04-01,1226.16,1196.62,1227.56,1196.39,222240.0
2021-04-02,1238.03,1226.84,1243.67,1226.84,199250.0
2021-04-05,1249.9,1240.24,1256.12,1240.24,219160.0
2021-04-06,1255.36,1248.43,1260.35,1245.16,222980.0
2021-04-07,1257.77,1255.36,1257.77,1248.15,213310.0
2021-04-08,1251.81,1257.75,1263.03,1249.45,161340.0
2021-04-09,1253.26,1251.71,1256.06,1245.26,173790.0
2021-04-12,1278.19,1254.39,1279.52,1254.39,267960.0
2021-04-13,1277.35,1278.31,1298.78,1276.74,255770.0
2021-04-14,1290.77,1277.31,1290.77,1263.89,207520.0
2021-04-15,1284.2,1291.83,1300.84,1283.98,236680.0
2021-04-16,1276.87,1283.18,1291.37,1262.52,247670.0
2021-04-19,1306.22,1277.11,1306.22,1271.52,210600.0
2021-04-20,1312.68,1308.03,1331.56,1303.68,244920.0
2021-04-22,1271.53,1312.33,1317.5,1271.53,232540.0
2021-04-23,1301.39,1271.52,1301.39,1262.89,245630.0
2021-04-26,1275.04,1301.39,1305.73,1269.78,216950.0
2021-04-27,1283.81,1274.32,1283.95,1264.57,171780.0
2021-04-28,1294.06,1283.81,1296.48,1280.54,206900.0
2021-04-29,1312.28,1294.79,1312.62,1294.79,242340.0
2021-05-04,1328.03,1312.08,1329.18,1285.9,274200.0
2021-05-05,1346.89,1328.47,1360.76,1328.47,274660.0
2021-05-06,1344.64,1346.93,1352.57,1337.28,226860.0
2021-05-07,1340.73,1344.09,1347.8,1329.51,291440.0
2021-05-10,1370.66,1339.75,1371.51,1335.39,302730.0
2021-05-11,1359.19,1370.71,1382.06,1359.19,262050.0
2021-05-12,1380.17,1358.59,1380.23,1350.8,264230.0
2021-05-13,1370.18,1379.19,1385.72,1370.18,271900.0
2021-05-14,1380.02,1370.14,1386.09,1370.14,251130.0
2021-05-17,1371.36,1381.13,1391.89,1371.22,254610.0
2021-05-18,1378.59,1371.75,1381.36,1367.85,252830.0
2021-05-19,1401.71,1378.97,1402.45,1378.43,279670.0
2021-05-20,1424.92,1402.31,1424.92,1396.23,270200.0
2021-05-21,1425.04,1424.77,1433.01,1412.78,267790.0
2021-05-24,1430.48,1425.11,1433.59,1421.17,256209.99999999997
2021-05-25,1444.01,1428.42,1445.6,1427.56,209780.0
2021-05-26,1455.11,1443.93,1456.55,1440.6,233970.0
2021-05-27,1437.38,1455.48,1457.46,1433.76,264790.0
2021-05-28,1458.78,1437.74,1460.68,1433.55,300180.0
2021-05-31,1474.78,1459.04,1475.09,1449.66,293020.0
2021-06-01,1482.92,1473.28,1496.55,1473.28,255910.0
2021-06-02,1478.85,1482.92,1488.93,1469.49,277180.0
2021-06-03,1504.37,1479.75,1506.27,1479.75,318350.0
2021-06-04,1508.35,1504.18,1509.38,1496.36,336490.0
2021-06-07,1484.1,1508.08,1508.65,1472.1,309810.0
2021-06-08,1438.97,1481.88,1493.36,1436.72,328470.0
2021-06-09,1457.76,1438.47,1465.93,1426.04,279950.0
2021-06-10,1451.18,1457.17,1464.4,1443.74,253440.0
2021-06-11,1487.61,1451.43,1489.95,1448.46,264960.0
2021-06-14,1495.51,1488.88,1504.32,1483.82,249570.0
2021-06-15,1487.04,1495.51,1498.75,1481.03,239020.0
2021-06-16,1465.58,1486.76,1487.68,1462.99,241630.0
2021-06-17,1461.91,1463.98,1469.44,1445.39,211570.0
2021-06-18,1481.3,1461.96,1484.89,1461.96,198660.0
2021-06-21,1478.29,1481.15,1486.12,1473.11,205150.0
2021-06-22,1489.24,1481.13,1498.12,1481.13,211640.0
2021-06-23,1489.53,1489.27,1502.79,1485.13,197840.0
2021-06-24,1486.96,1489.51,1497.92,1482.38,175260.0
2021-06-25,1500.3,1486.99,1500.94,1480.64,180210.0
2021-06-28,1521.41,1502.02,1523.58,1502.02,215310.0
2021-06-29,1529.97,1521.51,1536.96,1521.51,203550.0
2021-06-30,1529.0,1529.97,1540.9,1528.1,192680.0
2021-07-01,1545.14,1529.09,1545.14,1525.24,253520.0
2021-07-02,1554.59,1546.54,1558.45,1546.54,242780.0
2021-07-05,1557.41,1554.59,1560.44,1533.18,309400.0
2021-07-06,1488.42,1557.41,1565.29,1488.42,298840.0
2021-07-07,1538.77,1488.42,1538.77,1472.81,306580.0
2021-07-08,1521.21,1538.77,1538.77,1509.9,218880.0
2021-07-09,1494.43,1521.21,1526.35,1480.6,287670.0
2021-07-12,1443.1,1494.43,1495.92,1406.14,412550.0
2021-07-13,1440.87,1443.1,1457.05,1419.09,174500.0
2021-07-14,1410.3,1440.87,1446.13,1395.16,215230.0
2021-07-15,1430.29,1410.3,1441.57,1402.36,189780.0
2021-07-16,1438.05,1439.96,1446.36,1433.16,152450.0
2021-07-19,1374.15,1403.96,1413.24,1367.61,268710.0
2021-07-20,1411.02,1379.41,1411.02,1357.31,221510.0
2021-07-21,1406.54,1415.71,1422.8,1402.42,149340.0
2021-07-22,1428.48,1404.49,1432.43,1400.2,162700.0
2021-07-23,1401.53,1422.07,1430.43,1401.53,235470.0
2021-07-26,1403.96,1397.01,1409.94,1384.87,152850.0
2021-07-27,1409.85,1415.5,1423.3,1408.8,190310.0
2021-07-28,1407.5,1406.25,1415.39,1402.6,120700.0
2021-07-29,1427.55,1419.55,1427.55,1413.59,166490.0
2021-07-30,1447.23,1430.48,1451.45,1428.85,224340.0
2021-08-02,1448.21,1443.6,1457.89,1438.35,198500.0
2021-08-03,1469.87,1449.97,1469.87,1449.33,225710.0
2021-08-04,1472.2,1476.82,1480.28,1465.66,218550.0
2021-08-05,1486.46,1469.13,1488.79,1465.1,193620.0
2021-08-06,1476.79,1488.11,1491.52,1476.79,211700.0
2021-08-09,1497.83,1472.78,1499.9,1467.32,206120.0
2021-08-10,1494.41,1506.5,1508.92,1490.0,185390.0
2021-08-11,1487.91,1497.13,1506.8,1487.91,245340.0
2021-08-12,1477.06,1487.1,1493.69,1477.06,184220.0
2021-08-13,1484.25,1477.72,1484.67,1463.48,207220.0
2021-08-16,1500.77,1490.7,1504.03,1487.52,258600.00000000003
2021-08-17,1494.12,1508.41,1512.27,1488.74,217180.0
2021-08-18,1489.54,1493.12,1500.17,1484.26,192680.0
2021-08-19,1505.01,1489.74,1505.01,1479.6,206500.0
2021-08-20,1450.45,1495.67,1497.03,1436.24,348770.0
2021-08-23,1412.0,1443.67,1446.73,1412.0,250640.0
2021-08-24,1418.26,1415.71,1423.46,1406.94,203690.0
2021-08-25,1428.51,1420.74,1430.58,1411.07,153260.0
2021-08-26,1412.45,1432.37,1433.67,1408.08,152190.0
2021-08-27,1418.57,1403.99,1418.57,1391.88,202510.0
2021-08-30,1431.05,1427.48,1434.25,1420.77,154140.0
2021-08-31,1428.66,1435.52,1437.38,1425.71,152480.0
2021-09-01,1426.94,1425.35,1434.73,1423.08,176640.0
2021-09-06,1441.54,1433.03,1441.92,1429.55,208740.0
2021-09-07,1444.1,1446.0,1454.82,1441.69,205270.0
2021-09-08,1433.71,1447.43,1448.44,1431.38,152210.0
2021-09-09,1447.28,1432.84,1449.16,1431.55,166190.0
2021-09-10,1448.33,1451.78,1453.81,1447.44,139150.0
2021-09-13,1444.99,1450.0,1454.72,1444.71,162870.0
2021-09-14,1438.16,1444.24,1448.71,1436.98,148170.0
2021-09-15,1444.85,1433.17,1447.64,1432.76,130110.00000000001
2021-09-16,1448.98,1452.89,1454.23,1442.77,134630.0
2021-09-17,1455.59,1452.31,1459.94,1451.38,188920.0
2021-09-20,1458.66,1468.11,1474.66,1454.95,180840.0
2021-09-21,1446.22,1444.75,1455.71,1433.77,167220.0
2021-09-22,1453.22,1449.44,1454.19,1440.02,122880.0
2021-09-23,1458.23,1456.46,1466.0,1453.02,138290.0
2021-09-24,1459.94,1460.63,1464.12,1456.89,141120.0
2021-09-27,1439.2,1462.86,1464.5,1439.2,148690.0
2021-09-28,1451.12,1433.7,1454.79,1430.89,141160.0
2021-09-29,1450.52,1450.73,1453.66,1440.55,169810.0
2021-09-30,1453.76,1450.52,1461.94,1452.55,118790.0
2021-10-01,1441.83,1450.9,1453.24,1438.52,188810.0
2021-10-04,1443.61,1442.87,1446.78,1433.05,220200.0
2021-10-05,1456.21,1446.77,1456.37,1444.49,152940.0
2021-10-06,1461.72,1461.98,1461.98,1453.78,157610.0
2021-10-07,1462.74,1467.95,1470.64,1460.87,142850.0
2021-10-08,1476.54,1466.78,1476.54,1463.07,137770.0
2021-10-11,1510.27,1481.29,1511.21,1480.31,211040.0
2021-10-12,1509.57,1514.78,1517.21,1504.24,162660.0
2021-10-13,1505.55,1512.73,1519.11,1502.19,137280.0
2021-10-14,1503.38,1504.85,1511.14,1498.21,159950.0
2021-10-15,1504.84,1508.37,1512.61,1499.7,151730.0
2021-10-18,1510.49,1508.88,1517.7,1505.39,167730.0
2021-10-19,1507.19,1512.1,1513.83,1503.89,142510.0
2021-10-20,1505.03,1510.38,1516.74,1486.26,182020.0
2021-10-21,1489.26,1509.05,1510.2,1489.26,166370.0
2021-10-22,1488.71,1495.32,1498.25,1486.57,127280.0
2021-10-25,1476.97,1492.35,1492.35,1476.97,202650.0
2021-10-26,1482.62,1474.36,1483.65,1467.02,143690.0
2021-10-27,1516.46,1487.45,1516.46,1485.12,201350.0
2021-10-28,1529.26,1522.11,1530.77,1513.12,190780.0
2021-10-29,1532.35,1529.42,1534.51,1521.04,197580.0
2021-11-01,1516.75,1534.17,1534.88,1513.98,252420.0
2021-11-02,1521.35,1514.91,1522.9,1514.75,186410.0
2021-11-03,1530.65,1526.38,1537.59,1519.39,324560.0
2021-11-04,1528.21,1531.92,1535.9,1524.54,173100.0
2021-11-05,1531.76,1531.06,1536.47,1523.16,156550.0
2021-11-08,1535.66,1535.12,1541.83,1528.71,219020.0
2021-11-09,1527.13,1539.25,1542.75,1524.36,210510.0
2021-11-10,1523.79,1530.69,1531.7,1518.89,204460.0
2021-11-11,1514.36,1524.73,1526.72,1503.77,258430.0
2021-11-12,1527.94,1514.96,1529.47,1504.52,152560.0
2021-11-15,1528.68,1534.16,1534.44,1521.94,232160.0
2021-11-16,1517.22,1527.11,1530.32,1513.5,214950.0
2021-11-17,1519.58,1517.67,1522.5,1513.65,165540.0
2021-11-18,1503.42,1522.39,1523.19,1503.42,256829.99999999997
2021-11-19,1500.05,1507.45,1521.63,1486.59,322630.0
2021-11-22,1517.04,1503.19,1530.43,1502.25,274790.0
2021-11-23,1533.12,1518.39,1533.12,1513.23,173030.0
2021-11-24,1565.29,1534.87,1567.77,1530.61,371790.0
2021-11-25,1572.46,1573.29,1579.56,1567.67,255690.0
2021-11-26,1566.55,1576.52,1587.0,1564.39,286510.0
2021-11-29,1553.04,1541.22,1558.86,1541.22,270840.0
2021-11-30,1537.59,1567.44,1568.09,1531.82,254250.0
2021-12-01,1549.81,1536.67,1549.81,1531.2,183020.0
2021-12-02,1540.88,1553.21,1555.49,1540.88,155690.0
2021-12-03,1503.98,1550.81,1551.97,1503.98,237840.0
2021-12-06,1480.92,1507.45,1515.47,1464.91,264310.0
2021-12-07,1512.62,1493.07,1512.62,1488.13,167560.0
2021-12-08,1516.16,1515.59,1523.95,1508.69,176050.0
2021-12-09,1529.61,1509.4,1529.61,1509.4,141320.0
2021-12-10,1519.46,1528.17,1533.23,1517.59,172570.0
2021-12-13,1520.8,1523.74,1526.53,1517.98,166210.0
2021-12-14,1516.44,1518.39,1529.93,1513.14,170670.0
2021-12-15,1519.42,1516.91,1525.14,1512.05,150690.0
2021-12-16,1510.17,1526.63,1526.75,1501.41,187580.0
2021-12-17,1513.56,1513.36,1520.97,1511.19,220350.0
2021-12-20,1513.6,1519.69,1521.62,1509.54,180130.0
2021-12-21,1511.48,1512.01,1517.69,1507.89,175780.0
2021-12-22,1504.12,1514.98,1519.74,1498.96,220180.0
2021-12-23,1477.37,1504.61,1506.43,1470.94,241490.0
2021-12-24,1506.67,1484.51,1507.48,1481.37,197960.0
2021-12-27,1514.55,1515.24,1517.45,1500.31,134570.0
2021-12-28,1523.54,1518.56,1523.54,1509.58,189420.0
2021-12-29,1515.94,1525.82,1528.9,1515.94,154780.0
2021-12-30,1519.62,1515.75,1526.2,1515.75,145700.0
2021-12-31,1535.71,1523.58,1537.32,1523.41,183410.0
2022-01-04,1558.87,1536.45,1562.54,1536.45,207490.0
2022-01-05,1546.01,1559.33,1562.93,1546.01,222220.0
2022-01-06,1544.95,1542.34,1554.97,1541.19,231960.0
2022-01-07,1532.24,1548.77,1550.47,1532.24,200630.0
2022-01-10,1514.7,1531.13,1537.71,1514.7,200030.0
2022-01-11,1499.74,1516.74,1519.84,1497.78,187020.0
2022-01-12,1530.04,1498.63,1530.04,1484.93,282090.0
2022-01-13,1526.43,1533.38,1548.49,1524.66,308820.0
2022-01-14,1523.57,1523.96,1530.2,1513.17,135950.0
2022-01-17,1478.61,1523.17,1529.28,1478.61,290140.0
2022-01-18,1477.06,1473.04,1489.13,1464.41,214020.0
2022-01-19,1482.55,1479.74,1491.0,1475.06,142260.0
2022-01-20,1492.81,1479.81,1499.47,1474.67,163720.0
2022-01-21,1502.16,1497.61,1508.65,1492.21,218980.0
2022-01-24,1471.31,1496.36,1499.22,1465.76,243480.0
2022-01-25,1516.16,1471.56,1516.16,1466.07,191550.0
2022-01-26,1525.31,1519.9,1533.61,1516.96,236860.0
2022-01-27,1516.57,1520.82,1528.81,1507.26,158580.0
2022-01-28,1532.24,1516.4,1535.57,1515.85,194570.0
2022-02-07,1541.25,1548.38,1555.01,1541.25,182870.0
2022-02-08,1550.46,1539.49,1555.01,1537.16,218960.0
2022-02-09,1552.44,1554.59,1570.32,1552.44,230550.0
2022-02-10,1548.95,1554.98,1557.89,1536.02,225000.0
2022-02-11,1545.92,1544.76,1549.37,1540.5,167680.0
2022-02-14,1505.07,1530.5,1536.77,1505.07,254060.0
2022-02-15,1527.36,1508.25,1530.04,1506.69,180950.0
2022-02-16,1521.47,1534.39,1534.5,1517.52,122060.0
2022-02-17,1540.51,1521.37,1540.51,1521.37,146570.0
2022-02-18,1531.47,1525.21,1533.53,1523.88,155110.0
2022-02-21,1533.4,1530.65,1537.56,1522.48,163180.0
2022-02-22,1532.36,1532.07,1532.36,1510.07,223630.0
2022-02-23,1538.83,1536.6,1547.19,1534.19,158140.0
2022-02-24,1522.04,1537.5,1540.13,1503.22,275310.0
2022-02-25,1526.5,1531.97,1540.13,1526.5,198110.0
2022-02-28,1517.18,1525.58,1533.32,1512.45,193570.0
2022-03-01,1520.12,1521.44,1525.0,1515.49,187030.0
2022-03-02,1498.61,1516.31,1517.49,1495.16,291450.0
2022-03-03,1522.49,1507.53,1522.49,1502.41,244080.0
2022-03-04,1525.34,1525.23,1529.93,1519.97,220070.0
2022-03-07,1509.12,1514.76,1518.32,1505.79,222540.0
2022-03-08,1490.17,1500.07,1506.65,1486.68,222310.0
2022-03-09,1489.25,1493.96,1497.75,1485.15,190160.0
2022-03-10,1490.24,1491.9,1505.5,1490.24,148750.0
2022-03-11,1477.14,1487.92,1490.83,1469.22,178190.0
2022-03-14,1461.1,1471.44,1473.98,1454.34,177210.0
2022-03-15,1468.89,1461.4,1469.52,1455.16,136420.0
2022-03-16,1472.69,1475.17,1478.42,1467.95,106840.0
2022-03-17,1469.92,1480.32,1480.86,1469.92,109380.0
2022-03-18,1476.94,1474.02,1482.96,1474.02,148420.0
2022-03-21,1502.67,1480.29,1502.67,1480.29,124700.0
2022-03-22,1513.4,1507.38,1516.7,1506.1,155230.0
2022-03-23,1505.59,1514.61,1519.58,1505.59,132330.0
2022-03-24,1497.44,1506.49,1506.79,1496.96,115640.0
2022-03-25,1498.36,1499.34,1503.18,1494.28,109440.0
2022-03-28,1484.16,1493.12,1497.06,1477.72,177240.0
2022-03-29,1500.57,1484.95,1501.05,1484.95,110330.0
2022-03-30,1500.23,1497.98,1513.91,1496.59,163900.0
2022-03-31,1508.53,1502.38,1512.47,1500.67,121690.0
2022-04-01,1542.47,1509.01,1542.47,1506.11,195610.0
2022-04-04,1548.04,1558.21,1558.98,1546.46,160180.0
2022-04-05,1539.2,1544.34,1549.77,1539.2,125170.0
2022-04-06,1557.11,1534.23,1558.41,1529.23,203570.0
2022-04-07,1541.96,1561.14,1566.09,1541.96,198970.0
2022-04-08,1524.31,1541.78,1547.6,1524.31,156340.0
2022-04-12,1507.2,1530.3,1532.03,1506.41,152480.0
2022-04-13,1525.39,1512.37,1526.44,1506.45,143870.0
2022-04-14,1518.01,1526.49,1534.28,1517.07,119610.0
2022-04-15,1493.74,1514.89,1518.85,1491.26,181770.0
2022-04-18,1468.25,1493.17,1493.24,1466.73,194440.0
2022-04-19,1440.61,1471.63,1478.5,1440.61,156620.0
2022-04-20,1435.5,1440.9,1453.81,1434.87,150220.0
2022-04-21,1426.87,1434.77,1452.41,1422.7,172360.0
2022-04-22,1444.32,1439.32,1455.15,1419.05,150760.0
2022-04-25,1366.39,1444.79,1445.62,1356.36,202430.0
2022-04-26,1396.9,1347.83,1397.43,1318.5,181780.0
2022-04-27,1402.03,1394.85,1407.7,1362.87,108120.0
2022-04-28,1400.88,1400.6,1407.82,1392.24,91680.0
2022-04-29,1417.31,1400.88,1417.31,1394.17,128039.99999999999
2022-05-04,1389.59,1415.43,1415.45,1389.59,114190.0
2022-05-05,1404.88,1402.6,1405.43,1373.42,122130.0
2022-05-06,1373.21,1399.54,1399.54,1371.0,129910.0
2022-05-09,1314.04,1358.56,1360.64,1308.34,200880.0
2022-05-10,1345.46,1312.1,1345.46,1285.67,157230.0
2022-05-11,1349.82,1344.14,1355.11,1324.2,94770.0
2022-05-12,1279.76,1337.01,1339.25,1279.48,163220.0
2022-05-13,1223.76,1281.28,1284.94,1219.52,237560.0
2022-05-16,1215.08,1254.88,1258.25,1214.29,172770.0
2022-05-17,1279.55,1211.88,1279.55,1203.51,161820.0
2022-05-18,1286.41,1289.5,1298.69,1268.13,159940.0
2022-05-19,1283.55,1259.59,1291.49,1255.63,130080.00000000001
2022-05-20,1282.51,1284.89,1296.0,1273.4,110100.0
2022-05-23,1255.35,1287.49,1287.65,1245.41,139330.0
2022-05-24,1272.71,1255.77,1272.71,1242.36,146370.0
2022-05-25,1310.7,1277.54,1311.32,1273.29,172700.0
2022-05-26,1309.5,1312.56,1319.21,1304.59,127930.0
2022-05-27,1335.68,1311.78,1336.99,1310.64,139410.0
2022-05-30,1342.87,1337.39,1342.87,1329.38,121530.0
2022-05-31,1332.59,1342.08,1342.08,1324.46,127920.0
2022-06-01,1335.49,1329.02,1341.47,1323.07,127580.0
2022-06-02,1325.49,1339.12,1342.47,1319.85,133900.0
2022-06-03,1327.4,1325.49,1329.9,1313.4,100180.0
2022-06-06,1327.04,1328.73,1336.96,1320.97,132830.0
2022-06-07,1324.37,1323.19,1324.37,1297.98,153980.0
2022-06-08,1342.03,1328.95,1348.4,1325.65,163070.0
2022-06-09,1342.92,1344.56,1346.13,1335.28,126600.0
2022-06-10,1325.69,1332.93,1344.85,1325.69,136590.0
2022-06-13,1260.85,1295.26,1300.45,1260.85,199020.0
2022-06-14,1261.16,1247.39,1271.28,1245.26,145640.0
2022-06-15,1253.09,1263.96,1268.33,1231.12,167430.0
2022-06-16,1280.37,1266.87,1292.02,1263.56,156460.0
2022-06-17,1258.03,1254.05,1259.39,1229.74,187300.0
2022-06-20,1225.56,1258.3,1262.83,1223.03,168770.0
2022-06-21,1224.54,1220.76,1240.8,1212.69,172800.0
2022-06-22,1227.18,1233.28,1242.06,1222.86,142700.0
2022-06-23,1240.58,1227.18,1240.58,1219.08,105240.0
2022-06-24,1235.47,1239.54,1246.22,1234.72,90440.0
2022-06-27,1256.67,1238.23,1256.67,1237.79,110600.0
2022-06-28,1273.41,1254.35,1276.21,1249.57,151570.0
2022-06-29,1273.4,1259.83,1274.73,1259.41,113300.0
2022-06-30,1248.92,1273.99,1276.23,1248.92,118010.0
2022-07-01,1252.24,1247.7,1255.67,1225.64,118890.0
2022-07-04,1248.37,1256.2,1260.72,1244.5,112840.0
2022-07-05,1242.05,1252.48,1256.47,1239.8,162030.0
2022-07-06,1211.94,1241.19,1241.19,1211.94,131180.0
2022-07-07,1229.23,1212.36,1229.23,1209.97,98640.0
2022-07-08,1231.54,1235.65,1236.85,1225.04,115990.0
2022-07-11,1209.02,1224.2,1224.2,1200.15,131000.0
2022-07-12,1219.44,1208.06,1219.44,1204.84,88680.0
2022-07-13,1216.94,1216.83,1225.85,1213.41,117180.0
2022-07-14,1221.94,1213.73,1224.01,1211.14,106760.0
2022-07-15,1220.14,1224.15,1228.48,1217.21,147670.0
2022-07-18,1214.28,1225.4,1225.69,1213.28,104040.0
2022-07-19,1211.7,1213.55,1213.64,1204.61,100590.0
2022-07-20,1225.62,1220.25,1229.62,1217.45,123380.0
2022-07-21,1235.25,1227.31,1240.91,1226.88,127720.0
2022-07-22,1228.84,1238.46,1241.65,1228.84,106140.0
2022-07-25,1222.6,1228.11,1231.84,1219.61,94340.0
2022-07-26,1218.49,1221.43,1227.1,1218.11,93440.0
2022-07-27,1219.43,1218.13,1219.43,1211.42,95580.0
2022-07-28,1236.14,1228.73,1240.65,1226.95,180060.0
2022-07-29,1232.0,1243.17,1243.17,1232.0,142290.0
2022-08-01,1256.25,1233.85,1256.25,1233.64,175840.0
2022-08-02,1265.97,1256.32,1266.14,1248.97,172180.0
2022-08-03,1269.83,1259.26,1271.39,1256.39,184350.0
2022-08-04,1277.73,1273.71,1281.46,1270.66,164090.0
2022-08-05,1272.06,1274.48,1276.19,1265.93,172670.0
2022-08-08,1276.7,1270.27,1280.13,1270.13,141950.0
2022-08-09,1281.44,1281.38,1285.52,1275.12,161800.0
2022-08-10,1277.15,1279.58,1283.06,1276.07,117050.0
2022-08-11,1272.33,1282.09,1289.29,1267.04,175280.0
2022-08-12,1280.96,1271.39,1280.96,1267.14,113930.0
