Time,bid_quality,bid_volume,ask_quality,ask_volume,volume_diff,matching_volume,negotiable_volume,SMA10,SMA20,EMA_10,EMA_20,RSI_7d,RSI_9d,RSI_14d,Positive,Negative,return_vn30
2020-02-21,52746,120006080,37535,125643000,-5636920,66759070,11652866,863.462000000001,866.5965000000003,865.530463219857,867.1064885891132,55.62476300240057,53.02047683134645,49.93864113415281,0,1,0
2020-02-24,65913,152918980,34843,170758790,-17839810,95170340,14086999,861.9150000000011,863.5965000000003,860.4158335435194,864.2772991996738,26.44266014664502,30.06370702361927,34.93478720052335,0,1,1
2020-02-25,53812,145079550,30069,106734260,38345290,69289070,23060780,861.2340000000011,860.7495000000005,858.4456819901523,862.8775564187525,40.52315060320132,41.15116893981453,42.17188518211399,1,0,0
2020-02-26,71158,274535230,70916,243810380,30724850,54642970,4253350,859.0790000000012,857.3790000000005,855.3973761737609,860.8587415217285,35.39603637792437,36.88435195228933,39.13164308605272,1,0,1
2020-02-27,39683,105493140,40213,103790490,1702650,55423910,8523139,857.4970000000012,856.0050000000005,854.1142168694407,859.666480424421,42.54570944507812,42.53531574066071,42.87081152084381,1,0,0
2020-02-28,59152,133833220,34400,128329800,5503420,69885780,33991247,854.1080000000013,855.1720000000005,850.0879956204515,857.0287203839999,32.29626081892481,34.09430748759875,36.87468363517261,0,1,1
2020-03-02,39155,135684760,32730,116913800,18770960,69305330,10996490,851.0230000000013,854.8095000000005,847.4210873258239,854.9707470140952,36.08228332005261,37.05588259026109,38.81689198189562,0,1,1
2020-03-03,36941,115148320,39739,127175040,-12026720,64175180,4764686,848.6510000000013,854.4330000000006,845.7063441756741,853.3535330127528,39.04467841958128,39.34025524039712,40.29067358838381,0,1,0
2020-03-04,36606,122151810,28600,93701870,28449940,52991210,10947703,846.0660000000013,854.0670000000006,844.3033725073697,851.8903393924907,39.04467841958129,39.34025524039712,40.29067358838382,1,0,1
2020-03-05,38065,121351000,37752,132321310,-10970310,67022900,6046309,842.8380000000013,852.8800000000005,843.3609411423934,850.6741165932058,40.68977057575297,40.54107878346967,41.01520358222398,1,0,0
2020-03-06,71158,274535230,70916,243810380,30724850,53908060,13912660,839.5460000000014,851.5040000000005,842.0171336619582,849.27372453671,37.40651456155911,38.17133908596021,39.57362979272368,0,1,0
2020-03-09,59954,139235030,44519,209230570,-69995540,107131850,16790483,834.0910000000015,848.0030000000004,831.2594729961476,842.9476555332138,14.45662244200332,18.09983334380945,24.15531502579027,1,0,1
2020-03-10,65545,175235340,42079,142365370,32869970,197194730,25605280,828.0840000000014,844.6590000000003,823.6686597241207,837.8583550062411,21.50126579233203,23.75472366897644,27.94577005364255,1,0,0
2020-03-11,71158,274535230,70916,243810380,30724850,99250550,22997280,819.7320000000014,839.4055000000004,811.7579943197352,830.2680354818373,14.80544110934978,17.39455576168173,22.29693012085084,0,1,0
2020-03-12,50329,154752490,46303,182789270,-28036780,113236020,7005769,806.8190000000014,832.1580000000004,794.9310862616015,819.6910797216623,10.20083507245637,12.65765495598841,17.55032631290524,0,1,0
2020-03-13,60280,213309920,50629,186148970,27160950,113472590,51721890,795.2870000000014,824.6975000000004,780.6981614867649,809.8776435576945,9.963232742045372,12.40781534448234,17.28980385691236,0,0,0
2020-03-16,51354,125682940,39637,142903440,-17220500,74029820,34001434,781.5630000000014,816.2930000000003,765.6948593982622,799.2397727426759,8.3300452338819,10.69446369771214,15.50185440993407,1,0,1
2020-03-17,54393,166171280,37870,131375680,34795600,80439940,34055523,767.7370000000013,808.1940000000004,753.7012485985782,789.7626515290877,9.778015821403896,11.84373272549078,16.28424184927601,1,0,1
2020-03-18,55747,151174540,43348,130440840,20733700,77434820,35182187,754.0030000000013,800.0345000000004,744.0555670352004,781.2757323358413,10.75418146623806,12.59481783814703,16.77680271142878,1,0,0
2020-03-19,71158,274535230,70916,243810380,30724850,73193700,8074350,738.0460000000014,790.4420000000003,732.3272821197094,771.5875673514755,8.339790041868325,10.32507640568681,14.64810735995024,0,1,0
2020-03-20,49099,129675640,38839,130753040,-1077400,81174090,9543193,721.8190000000013,780.6825000000005,721.6677762797622,762.2649418894302,7.775165002232215,9.775594247605214,14.11342621946537,1,0,0
2020-03-23,44193,93631880,36211,193069630,-99437750,81061380,36728995,706.8200000000013,770.4555000000005,705.5209078652599,749.9406617094845,5.011647618311166,6.894088149455975,11.07432498936929,0,1,0
2020-03-24,48621,143056950,47882,148787960,-5731010,85901840,12298325,690.4120000000013,759.2480000000005,690.9589246170308,738.0825034514384,4.660089813904685,6.501833736439175,10.62602244698921,0,1,1
2020-03-25,71158,274535230,70916,243810380,30724850,86267230,25032930,679.8270000000014,749.7795000000004,683.9318474139343,729.9136935989204,26.43957796239213,24.08218930994157,22.80154671457914,0,0,0
2020-03-26,57382,114016950,44900,127934320,-13917370,74094650,34151910,672.5760000000013,739.6975000000004,677.1624206114008,721.9885799228327,25.04642421036369,23.06396232912298,22.12412219365889,0,0,0
2020-03-27,65148,155395130,48512,158732070,-3336940,102644660,15802000,665.1340000000013,730.2105000000005,670.811071409328,714.3925246920868,23.87688791910202,22.22174536324208,21.57412664559623,0,0,0
2020-03-30,49500,115207880,30045,131366450,-16158570,81044380,10995851,656.6180000000013,719.0905000000005,660.3036038803592,704.7379985309357,17.60844368106173,17.51879109346268,18.36181639653719,0,1,0
2020-03-31,71158,274535230,70916,243810380,30724850,77472420,12905960,647.7210000000014,707.7290000000005,651.2956759021121,695.7877129565609,17.2008241602727,17.20190832581738,18.13680392857538,1,0,1
2020-04-01,42462,167832400,37038,114901900,52930500,73251500,50738696,640.5350000000014,697.2690000000006,647.2037348290007,689.4069783892694,31.87836066774275,28.76623148655374,25.93470417667525,1,0,1
2020-04-03,71158,274535230,70916,243810380,30724850,84127900,7192492,637.4950000000014,687.7705000000005,647.5576012237278,685.5729804474342,44.77536500737499,39.50078952685862,33.62368610739757,0,0,1
2020-04-06,76304,254857040,46877,160927830,93929210,127163130,8734119,638.3900000000014,680.1045000000006,653.9380373648683,685.2946013572024,59.49572525753204,52.69598450520208,43.93667693662115,1,0,1
2020-04-07,71158,274535230,70916,243810380,30724850,117080630,7481640,644.4650000000013,675.6425000000006,661.1511214803468,686.0865440850879,63.23613581612911,56.21116601637802,46.84641879365835,0,1,0
2020-04-08,67649,173080720,41705,121726680,51354040,76666570,20207310,651.0390000000014,670.7255000000006,666.609099393011,686.570682743651,61.7549276653356,55.18410662556229,46.27065385177065,1,0,1
2020-04-09,74852,224744910,53196,171217860,53527050,111266900,2799620,655.5930000000013,667.7100000000006,672.2892631397362,687.6449034347319,64.41703937360988,57.57173845401928,48.14950780786683,0,1,0
2020-04-10,85242,268535700,49676,237353840,31181860,146864700,4593683,660.4970000000013,666.5365000000006,676.553033477966,688.4158650123765,62.80600523888408,56.50204827484756,47.5834921363624,1,0,1
2020-04-13,70067,179851520,53454,151126260,28725260,82299370,25176264,666.9110000000012,666.0225000000007,681.9743001183358,690.1257826302453,67.57265241881262,60.64622610061543,50.72609211806743,1,0,1
2020-04-14,82347,176978670,53433,167530870,9447800,94916160,17203770,676.9900000000013,666.8040000000007,687.7626091877293,692.3814223797458,70.64460540525684,63.39242935981776,52.85652082077617,0,0,1
2020-04-15,71158,274535230,70916,243810380,30724850,91992100,25474490,688.1940000000012,667.9575000000007,694.1330438808694,695.278429772151,74.10308147133391,66.56417008177287,55.36766169507737,1,0,1
2020-04-16,71158,274535230,70916,243810380,30724850,72703140,17760460,697.9720000000012,669.2535000000006,700.0306722661659,698.2585793176604,75.51443382146275,67.8771991920357,56.41609763942671,1,0,1
2020-04-17,71158,274535230,70916,243810380,30724850,100568910,11619978,706.5550000000012,672.0250000000007,706.3850954904993,701.7558574778832,78.55598358511727,70.75898597015644,58.7442737424536,1,0,1
2020-04-20,71158,274535230,70916,243810380,30724850,99010230,15055050,711.9210000000012,675.1555000000005,711.8259872194994,705.0467281942753,79.03643810751409,71.21836593957195,59.11622075718497,0,1,0
2020-04-21,104116,200059860,65380,230325620,-30265760,128951820,6836281,713.2250000000012,678.8450000000005,710.8848986341359,705.1994207472014,49.93063702569131,51.08404681700434,48.59447259538118,0,1,1
2020-04-22,81242,190069380,50036,140483400,49585980,86106800,7671440,715.5500000000012,683.2945000000005,711.5276443370202,706.0775711522299,54.9958889101125,54.84624132437678,51.05228223483793,0,1,1
2020-04-23,61682,124809560,47362,126218880,-1409320,63426140,6006340,717.5140000000011,686.5535000000006,712.6117090030166,707.1644691377318,57.00105753976039,56.33888260943851,52.02822919146362,0,1,1
